date,open,high,low,close,volume
2015-01-16,117.126,117.873,116.439,117.655,2118309
2015-01-20,118.471,118.989,116.538,117.405,4984313
2015-01-21,117.007,117.655,116.558,117.215,2311402
2015-01-22,117.495,118.999,116.568,118.989,4681055
2015-01-23,119.029,119.867,118.631,119.637,2437590
2015-01-26,119.329,120.494,119.249,120.375,1761213
2015-01-27,120.235,120.275,118.631,118.741,2121615
2015-01-28,119.269,119.966,117.545,117.585,2323412
2015-01-29,118.033,118.471,117.037,118.421,2224388
2015-01-30,120.534,121.082,119.049,120.435,6137174
2015-02-02,121.211,123.165,118.003,122.955,5696358
2015-02-03,123.264,129.602,121.929,129.482,12233063
2015-02-04,128.058,132.094,128.048,131.336,13067174
2015-02-05,130.08,131.486,128.346,129.712,8029609
2015-02-06,129.861,130.488,128.914,129.372,3363990
2015-02-09,129.372,129.782,127.728,128.366,3149306
2015-02-10,128.765,129.184,127.878,128.974,1957498
2015-02-11,129.492,129.502,127.788,128.596,2632020
2015-02-12,129.124,129.422,128.068,128.884,1963066
2015-02-13,129.283,129.782,128.137,128.276,2209162
2015-02-17,128.276,128.735,127.061,128.656,1767367
2015-02-18,128.336,128.616,127.768,128.406,1766757
2015-02-19,128.107,128.646,127.718,127.898,1460346
2015-02-20,127.898,128.904,127.26,128.666,1830376
2015-02-23,129.084,129.482,128.207,129.422,1819706
2015-02-24,130.31,130.32,129.084,129.273,2114405
2015-02-25,128.824,129.602,128.366,128.616,1838794
2015-02-26,128.246,128.735,127.51,127.878,2169764
2015-02-27,128.556,128.685,127.19,128.157,3481062
2015-03-02,128.476,129.512,128.476,129.034,2417454
2015-03-03,129.024,129.204,127.888,128.516,1736188
2015-03-04,128.296,129.064,127.15,128.346,2532107
2015-03-05,131.516,132.352,129.97,131.844,5126122
2015-03-06,130.23,130.987,129.234,130.439,3456551
2015-03-09,130.668,131.694,130.449,131.436,1980966
2015-03-10,130.628,130.987,129.214,129.224,2439924
2015-03-11,129.343,129.96,128.496,128.546,1988308
2015-03-12,129.412,130.528,128.546,130.36,1793053
2015-03-13,130.22,130.778,129.214,130.22,1685393
